"","time","GDP","GDP_change","NPL","NPL_change","Unempl","Unempl_change","HPI","HPI_change","Inflation","Inflation_change","Bonds","Bonds_change","Inter","Inter_change"
"1",2000-01-01,55.939,NA,17.3,NA,18.7,NA,NA,NA,10.3162597987786,NA,1.06,NA,NA,NA
"2",2000-02-01,56.2583333333333,0.570859924799036,16.1416666666667,-6.69556840077072,17.8666666666667,-4.45632798573974,NA,NA,10.0699840252359,-2.38725835085968,0.970000000000001,-8.49056603773576,NA,NA
"3",2000-03-01,56.5776666666667,0.567619611909346,14.9833333333333,-7.17604543107898,17.0333333333333,-4.66417910447763,NA,NA,9.82370825169316,-2.4456421472521,0.91,-6.18556701030933,NA,NA
"4",2000-04-01,56.897,0.564415876700464,13.825,-7.73081201334816,16.2,-4.89236790606653,NA,NA,9.57743247815043,-2.50695325260985,0.87,-4.3956043956044,NA,NA
"5",2000-05-01,57.6663333333333,1.352150962851,12.6666666666667,-8.37854128993369,16.2333333333333,0.205761316872438,NA,NA,9.33115670460771,-2.57141748693677,0.8,-8.04597701149429,NA,NA
"6",2000-06-01,58.4356666666667,1.33411175787142,11.5083333333333,-9.14473684210528,16.2666666666667,0.205338809034896,NA,NA,9.08488093106499,-2.63928451036635,0.869999999999999,8.74999999999993,NA,NA
"7",2000-07-01,59.205,1.31654754231149,10.35,-10.065170166546,16.3,0.204918032786895,NA,NA,8.83860515752226,-2.71083105448969,0.81,-6.89655172413779,NA,NA
"8",2000-08-01,59.7623333333333,0.941361934521294,9.19166666666667,-11.1916264090177,16.4,0.613496932515346,NA,NA,8.59232938397954,-2.78636469390336,0.83,2.46913580246908,NA,NA
"9",2000-09-01,60.3196666666667,0.932582953588391,8.03333333333333,-12.6019945602901,16.5,0.609756097560962,NA,NA,8.34605361043682,-2.86622826636401,0.79,-4.81927710843374,NA,NA
"10",2000-10-01,60.877,0.923966202288915,6.875,-14.4190871369295,16.6,0.606060606060615,NA,NA,8.0997778368941,-2.95080507552398,0.76,-3.79746835443041,NA,NA
"11",2000-11-01,60.9016666666667,0.0405188604344307,5.71666666666667,-16.8484848484848,18.5,11.4457831325301,NA,NA,7.85350206335137,-3.04052504280981,0.72,-5.26315789473685,NA,NA
"12",2000-12-01,60.9263333333333,0.0405024493035132,4.55833333333333,-20.2623906705539,20.4,10.2702702702703,NA,NA,7.60722628980865,-3.13587201679078,0.65,-9.72222222222214,NA,NA
